 ,X,Y
1290,1689.667,628.000
1291,1711.000,625.333
1292,1731.000,633.333
1293,1751.000,628.000
1294,1737.667,614.667
1295,1776.333,618.667
1296,1789.667,602.667
1297,1801.667,618.667
1298,1815.000,597.333
1299,1815.000,576.000
1300,1824.333,556.000
1301,1835.000,540.000
1302,1849.667,533.333
1303,1851.000,512.000
1304,1863.000,544.000
1305,1847.000,558.667
1306,1860.333,574.667
1307,1844.333,586.667
1308,1849.667,610.667
1309,1875.000,616.000
1310,1895.000,596.000
1311,1893.667,578.667
1312,1900.333,562.667
1313,1876.333,564.000
1314,1917.667,560.000
1315,1915.000,584.000
1316,1912.333,604.000
1317,1904.333,617.333
1318,1891.000,630.667
1319,1877.667,638.667
1320,1859.000,650.667
1321,1847.000,634.667
1322,1824.333,620.000
1323,1931.000,592.000
1324,1937.667,573.333
1325,1905.667,541.333
1326,1875.000,513.333
1327,1948.333,608.000
1328,1928.333,612.000
1329,1919.000,628.000
1330,1909.667,640.000
1331,1895.000,653.333
1332,1876.333,662.667
1333,1940.333,634.667
1334,1769.667,637.333
1335,1791.000,637.333
1336,1809.667,638.667
1337,1809.667,664.000
1338,1795.000,652.000
1339,1795.000,668.000
1340,1779.000,658.667
1341,1756.333,657.333
1342,1737.667,652.000
1343,1716.333,653.333
1344,1713.667,670.667
1345,1693.667,669.333
1346,1672.333,672.000
1347,1672.333,693.333
1348,1652.333,704.000
1349,1633.667,714.667
1350,1616.333,728.000
1351,1596.333,737.333
1352,1592.333,710.667
1353,1569.667,708.000
1354,1549.667,721.333
1355,1533.667,724.000
1356,1516.333,742.667
1357,1535.000,748.000
1358,1552.333,740.000
1359,1572.333,732.000
1360,1579.000,754.667
1361,1588.333,777.333
1362,1611.000,764.000
1363,1621.667,749.333
1364,1644.333,738.667
1365,1659.000,729.333
1366,1671.000,713.333
1367,1688.333,708.000
1368,1707.000,722.667
1369,1711.000,690.667
1370,1724.333,704.000
1371,1747.000,704.000
1372,1747.000,684.000
1373,1765.667,680.000
1374,1785.667,685.333
1375,1803.000,681.333
1376,1831.000,682.667
1377,1845.667,681.333
1378,1835.000,653.333
1379,1863.000,693.333
1380,1877.667,680.000
1381,1256.333,862.667
1382,1252.333,881.333
1383,1269.667,880.000
1384,1281.667,862.667
1385,1291.000,844.000
1386,1303.000,857.333
1387,1325.667,854.667
1388,1345.667,837.333
1389,1361.667,837.333
1390,1371.000,821.333
1391,1365.667,794.667
1392,1339.000,808.000
1393,1384.333,806.667
1394,1388.333,828.000
1395,1409.667,818.667
1396,1401.667,800.000
1397,1424.333,786.667
1398,1447.000,784.000
1399,1451.000,761.333
1400,1469.667,769.333
1401,1479.000,786.667
1402,1491.000,773.333
1403,1495.000,752.000
1404,1519.000,765.333
1405,1512.333,781.333
1406,1493.667,802.667
1407,1477.667,809.333
1408,1457.667,801.333
1409,1445.667,814.667
1410,1424.333,813.333
1411,1460.333,822.667
1412,1483.000,836.000
1413,1507.000,824.000
1414,1513.667,798.667
1415,1528.333,813.333
1416,1553.667,813.333
1417,1541.667,789.333
1418,1540.333,769.333
1419,1560.333,766.667
1420,1567.000,781.333
1421,1573.667,800.000
1422,1600.333,790.667
1423,1601.667,809.333
1424,1624.333,802.667
1425,1648.333,806.667
1426,1664.333,797.333
1427,1647.000,784.000
1428,1637.667,765.333
1429,1665.667,749.333
1430,1668.333,769.333
1431,1685.667,754.667
1432,1696.333,741.333
1433,1709.667,750.667
1434,1725.667,757.333
1435,1725.667,728.000
1436,1744.333,722.667
1437,1760.333,725.333
1438,1775.000,718.667
1439,1788.333,708.000
1440,1813.667,702.667
1441,1807.000,724.000
1442,1827.000,713.333
1443,1847.000,712.000
1444,1901.667,676.000
1445,1901.667,692.000
1446,1919.000,668.000
1447,1923.000,688.000
1448,1941.667,674.667
1449,1959.000,680.000
1450,1971.000,662.667
1451,1973.667,638.667
1452,1980.333,617.333
1453,1996.333,658.667
1454,2008.333,677.333
1455,1983.000,680.000
1456,2015.000,657.333
1457,1901.667,712.000
1458,1881.667,713.333
1459,1924.333,709.333
1460,1945.667,708.000
1461,1963.000,713.333
1462,1964.333,696.000
1463,1979.000,704.000
1464,1999.000,698.667
1465,1992.333,714.667
1466,1976.333,724.000
1467,2009.667,716.000
1468,2028.333,704.000
1469,2029.667,726.667
1470,1997.667,730.667
1471,1953.667,740.000
1472,1927.000,728.000
1473,1907.000,732.000
1474,1892.333,729.333
1475,1845.667,734.667
1476,1871.000,744.000
1477,1892.333,764.000
1478,1916.333,773.333
1479,1925.667,748.000
1480,1947.000,768.000
1481,1943.000,786.667
1482,1961.667,793.333
1483,1971.000,773.333
1484,1995.000,770.667
1485,1979.000,746.667
1486,2000.333,749.333
1487,2023.000,748.000
1488,2015.000,764.000
1489,2011.000,784.000
1490,2025.667,776.000
1491,2037.667,760.000
1492,2045.667,740.000
1493,2060.333,724.000
1494,2071.000,744.000
1495,2089.667,734.667
1496,2101.667,756.000
1497,2083.000,773.333
1498,2057.667,764.000
1499,2068.333,786.667
1500,2047.000,793.333
1501,2044.333,817.333
1502,2017.667,820.000
1503,2029.667,834.667
1504,1993.667,796.000
1505,1981.667,810.667
1506,1951.000,810.667
1507,1968.333,828.000
1508,1996.333,832.000
1509,1908.333,804.000
1510,1892.333,788.000
1511,1872.333,782.667
1512,1861.667,766.667
1513,1843.000,780.000
1514,1831.000,766.667
1515,1819.000,753.333
1516,1800.333,745.333
1517,1783.000,733.333
1518,1765.667,741.333
1519,1744.333,742.667
1520,1752.333,762.667
1521,1779.000,757.333
1522,1772.333,784.000
1523,1753.667,782.667
1524,1795.000,781.333
1525,1801.667,764.000
1526,1725.667,776.000
1527,1727.000,797.333
1528,1707.000,773.333
1529,1701.667,794.667
1530,1684.333,778.667
1531,1683.000,798.667
1532,1191.000,817.333
1533,1565.667,830.667
1534,1588.333,826.667
1535,1605.667,840.000
1536,1625.667,844.000
1537,1648.333,850.667
1538,1667.000,844.000
1539,1637.667,825.333
1540,1616.333,824.000
1541,1661.667,821.333
1542,1681.667,828.000
1543,1692.333,812.000
1544,1707.000,820.000
1545,1727.000,817.333
1546,1747.000,821.333
1547,1747.000,800.000
1548,1768.333,813.333
1549,1789.667,804.000
1550,1784.333,828.000
1551,1765.667,834.667
1552,1753.667,852.000
1553,1731.000,853.333
1554,1720.333,837.333
1555,1809.667,800.000
1556,1821.667,789.333
1557,1816.333,772.000
1558,1827.000,818.667
1559,1805.667,821.333
1560,1815.000,836.000
1561,1837.667,802.667
1562,1856.333,801.333
1563,1857.667,825.333
1564,1880.333,805.333
1565,1876.333,829.333
1566,1897.667,822.667
1567,1871.000,850.667
1568,1853.667,856.000
1569,1844.333,838.667
1570,1808.333,862.667
1571,1829.667,846.667
1572,1839.000,869.333
1573,1860.333,877.333
1574,1796.333,838.667
1575,1825.667,860.000
1576,1780.333,848.000
1577,1631.000,866.667
1578,1609.667,860.000
1579,1591.000,860.000
1580,1575.000,846.667
1581,1528.333,830.667
1582,1533.667,846.667
1583,1540.333,868.000
1584,1561.667,862.667
1585,1412.333,841.333
1586,1437.667,857.333
1587,1453.667,868.000
1588,1471.000,880.000
1589,1481.667,858.667
1590,1497.667,852.000
1591,1509.667,864.000
1592,1493.667,877.333
1593,1517.667,884.000
1594,1536.333,890.667
1595,1559.000,886.667
1596,1580.333,880.000
1597,1600.333,880.000
1598,1657.667,873.333
1599,1688.333,854.667
1600,1700.333,870.667
1601,1677.667,884.000
1602,1697.667,889.333
1603,1724.333,877.333
1604,1747.000,873.333
1605,1767.000,868.000
1606,2068.333,810.667
1607,2063.000,834.667
1608,2093.667,850.667
1609,2116.333,834.667
1610,2105.667,813.333
1611,2085.667,796.000
1612,2107.000,770.667
1613,2139.000,832.000
1614,2125.667,804.000
1615,2145.667,854.667
1616,2049.667,857.333
1617,2067.000,874.667
1618,2029.667,864.000
1619,2016.333,882.667
1620,2035.000,892.000
1621,2059.000,890.667
1622,2045.667,914.667
1623,2023.000,912.000
1624,1992.333,873.333
1625,1987.000,849.333
1626,1961.667,848.000
1627,1937.667,844.000
1628,1923.000,860.000
1629,1897.667,860.000
1630,1904.333,894.667
1631,1936.333,885.333
1632,1945.667,864.000
1633,1967.000,868.000
1634,1956.333,900.000
1635,1973.667,889.333
1636,1995.000,898.667
1637,1973.667,916.000
1638,1987.000,936.000
1639,1997.667,960.000
1640,2004.333,921.333
1641,2031.000,938.667
1642,2057.667,938.667
1643,2044.333,957.333
1644,2068.333,921.333
1645,2081.667,938.667
1646,2092.333,921.333
1647,2099.000,898.667
1648,2123.000,905.333
1649,2151.000,892.000
1650,2156.333,913.333
1651,2144.333,929.333
1652,2123.000,930.667
1653,2104.333,944.000
1654,2175.000,897.333
1655,2163.000,868.000
1656,1280.333,898.667
1657,1300.333,882.667
1658,1336.333,874.667
1659,1349.667,857.333
1660,1368.333,861.333
1661,1379.000,846.667
1662,1397.667,857.333
1663,1393.667,876.000
1664,1377.667,888.000
1665,1360.333,876.000
1666,1345.667,894.667
1667,1332.333,906.667
1668,1320.333,890.667
1669,1301.667,906.667
1670,1284.333,924.000
1671,1269.667,914.667
1672,1249.667,918.667
1673,1228.333,924.000
1674,1208.333,920.000
1675,1209.667,941.333
1676,1188.333,950.667
1677,1195.000,973.333
1678,1233.667,948.000
1679,1252.333,940.000
1680,1272.333,942.667
1681,1153.667,989.333
1682,1169.667,973.333
1683,1235.000,997.333
1684,1231.000,978.667
1685,1213.667,961.333
1686,1247.000,962.667
1687,1263.000,961.333
1688,1285.667,962.667
1689,1311.000,960.000
1690,1271.000,982.667
1691,1248.333,984.000
1692,1295.000,984.000
1693,1295.000,1004.000
1694,1277.667,1016.000
1695,1269.667,1000.000
1696,1247.000,1013.333
1697,1261.667,1030.667
1698,1313.667,922.667
1699,1316.333,938.667
1700,1347.000,962.667
1701,1369.667,969.333
1702,1333.667,946.667
1703,1328.333,964.000
1704,1336.333,928.000
1705,1353.667,941.333
1706,1368.333,928.000
1707,1379.000,948.000
1708,1389.667,972.000
1709,1399.000,950.667
1710,1395.000,928.000
1711,1379.000,909.333
1712,1360.333,902.667
1713,1395.000,902.667
1714,1408.333,890.667
1715,1417.667,869.333
1716,1433.667,880.000
1717,1431.000,901.333
1718,1407.000,914.667
1719,1453.667,892.000
1720,1472.333,900.000
1721,1463.000,920.000
1722,1439.000,922.667
1723,1417.667,936.000
1724,1447.000,944.000
1725,1477.667,942.667
1726,1480.333,920.000
1727,1493.667,900.000
1728,1503.000,922.667
1729,1515.000,904.000
1730,1523.000,924.000
1731,1536.333,908.000
1732,1555.000,906.667
1733,1577.667,910.667
1734,1604.333,904.000
1735,1413.667,964.000
1736,1413.667,985.333
1737,1435.000,968.000
1738,1459.000,960.000
1739,1493.667,961.333
1740,1512.333,941.333
1741,1517.667,957.333
1742,1537.667,952.000
1743,1543.000,928.000
1744,1557.667,949.333
1745,1579.000,949.333
1746,1576.333,932.000
1747,1591.000,924.000
1748,1596.333,945.333
1749,1615.000,930.667
1750,1631.000,916.000
1751,1649.667,909.333
1752,1672.333,906.667
1753,1697.667,910.667
1754,1720.333,900.000
1755,1745.667,900.000
1756,1768.333,889.333
1757,1785.667,878.667
1758,1784.333,900.000
1759,1805.667,880.000
1760,1807.000,900.000
1761,1803.000,928.000
1762,1831.000,890.667
1763,1821.667,909.333
1764,1841.667,909.333
1765,1861.667,904.000
1766,1856.333,922.667
1767,1843.000,940.000
1768,1829.667,929.333
1769,1781.667,922.667
1770,1757.667,916.000
1771,1728.333,921.333
1772,1744.333,937.333
1773,1769.667,940.000
1774,1679.000,922.667
1775,1700.333,934.667
1776,1724.333,941.333
1777,1656.333,928.000
1778,1636.333,938.667
1779,1615.000,957.333
1780,1640.333,960.000
1781,1653.667,952.000
1782,1673.667,940.000
1783,1689.667,952.000
1784,1672.333,962.667
1785,1652.333,977.333
1786,1376.333,1005.333
1787,1393.667,992.000
1788,1400.333,1016.000
1789,1427.000,1018.667
1790,1432.333,997.333
1791,1448.333,989.333
1792,1468.333,993.333
1793,1489.667,986.667
1794,1511.000,980.000
1795,1539.000,980.000
1796,1559.000,968.000
1797,1580.333,968.000
1798,1563.000,989.333
1799,1547.000,1001.333
1800,1523.000,1000.000
1801,1504.333,1002.667
1802,1484.333,1004.000
1803,1453.667,1009.333
1804,1453.667,1030.667
1805,1432.333,1036.000
1806,1411.000,1036.000
1807,1361.667,1033.333
1808,1376.333,1050.667
1809,1357.667,1057.333
1810,1333.667,1056.000
1811,1335.000,1033.333
1812,1316.333,1013.333
1813,1289.667,1032.000
1814,1308.333,1032.000
1815,1275.000,1050.667
1816,1295.000,1052.000
1817,1311.000,1052.000
1818,1379.000,1070.667
1819,1399.000,1056.000
1820,1405.667,1077.333
1821,1428.333,1060.000
1822,1456.333,1056.000
1823,1472.333,1024.000
1824,1493.667,1024.000
1825,1515.000,1022.667
1826,1483.000,1042.667
1827,1505.667,1045.333
1828,1524.333,1041.333
1829,1547.000,1048.000
1830,1563.000,1013.333
1831,1565.667,1036.000
1832,1581.667,1021.333
1833,1577.667,1004.000
1834,1588.333,989.333
1835,1592.333,1008.000
1836,1607.000,993.333
1837,1613.667,1006.667
1838,1605.667,1024.000
1839,1604.333,1045.333
1840,1629.667,981.333
1841,1625.667,998.667
1842,1627.000,1020.000
1843,1625.667,1040.000
1844,1644.333,1036.000
1845,1643.000,1017.333
1846,1641.667,997.333
1847,1609.667,977.333
1848,1676.333,984.000
1849,1693.667,973.333
1850,1693.667,996.000
1851,1713.667,982.667
1852,1709.667,961.333
1853,1732.333,968.000
1854,1756.333,957.333
1855,1665.667,1021.333
1856,1684.333,1012.000
1857,1688.333,1033.333
1858,1704.333,1014.667
1859,1717.667,1001.333
1860,1737.667,1008.000
1861,1735.000,990.667
1862,1752.333,976.000
1863,1753.667,998.667
1864,1773.667,976.000
1865,1795.000,972.000
1866,1784.333,953.333
1867,1805.667,950.667
1868,1813.667,968.000
1869,1825.667,949.333
1870,1876.333,925.333
1871,1859.000,950.667
1872,1877.667,953.333
1873,1897.667,937.333
1874,1919.000,928.000
1875,1936.333,940.000
1876,1949.667,954.667
1877,1919.000,953.333
1878,1900.333,965.333
1879,1880.333,973.333
1880,1845.667,973.333
1881,1831.000,986.667
1882,1805.667,988.000
1883,1795.000,1002.667
1884,1773.667,1000.000
1885,1820.333,1008.000
1886,1840.333,1006.667
1887,1857.667,996.000
1888,1879.000,997.333
1889,1900.333,988.000
1890,1919.000,992.000
1891,1931.000,973.333
1892,1952.333,978.667
1893,1937.667,998.667
1894,1960.333,1012.000
1895,1975.000,984.000
1896,1969.667,964.000
1897,1996.333,989.333
1898,1980.333,1005.333
1899,1988.333,1024.000
1900,2011.000,1020.000
1901,2032.333,990.667
1902,2029.667,1010.667
1903,2035.000,1026.667
1904,2047.000,1012.000
1905,2051.000,994.667
1906,2060.333,970.667
1907,2080.333,956.000
1908,2097.667,966.667
1909,2084.333,981.333
1910,2072.333,993.333
1911,2076.333,1010.667
1912,2061.667,1026.667
1913,2047.000,1040.000
1914,2049.667,1060.000
1915,2067.000,1045.333
1916,2079.000,1026.667
1917,2095.000,1004.000
1918,2107.000,989.333
1919,2119.000,966.667
1920,2101.667,1021.333
1921,2091.000,1038.667
1922,2083.000,1057.333
1923,2120.333,1006.667
1924,2125.667,1029.333
1925,2123.000,985.333
1926,2136.333,994.667
1927,2149.667,981.333
1928,2139.000,949.333
1929,2156.333,956.000
1930,2175.000,946.667
1931,2180.333,921.333
1932,2176.333,969.333
1933,2177.667,988.000
1934,2163.000,1001.333
1935,2144.333,1016.000
1936,2167.000,1025.333
1937,2191.000,1029.333
1938,2183.000,1009.333
1939,583.000,1122.667
1940,575.000,1141.333
1941,599.000,1138.667
1942,615.000,1149.333
1943,631.000,1138.667
1944,651.000,1142.667
1945,671.000,1149.333
1946,680.333,1130.667
1947,699.000,1142.667
1948,704.333,1122.667
1949,721.667,1117.333
1950,723.000,1140.000
1951,712.333,1157.333
1952,739.000,1126.667
1953,755.000,1122.667
1954,752.333,1144.000
1955,737.667,1158.667
1956,749.667,1177.333
1957,764.333,1161.333
1958,773.667,1134.667
1959,775.000,1113.333
1960,796.333,1109.333
1961,797.667,1132.000
1962,799.000,1154.667
1963,815.000,1098.667
1964,813.667,1117.333
1965,816.333,1137.333
1966,820.333,1157.333
1967,839.000,1149.333
1968,832.333,1121.333
1969,853.667,1110.667
1970,833.667,1094.667
1971,849.667,1088.000
1972,868.333,1077.333
1973,884.333,1065.333
1974,889.667,1088.000
1975,904.333,1073.333
1976,911.000,1042.667
1977,928.333,1054.667
1978,929.667,1030.667
1979,949.667,1032.000
1980,945.667,1049.333
1981,941.667,1068.000
1982,924.333,1073.333
1983,960.333,1065.333
1984,968.333,1045.333
1985,979.000,1028.000
1986,1001.667,1032.000
1987,988.333,1045.333
1988,987.000,1066.667
1989,969.667,1080.000
1990,1008.333,1052.000
1991,1025.667,1040.000
1992,1044.333,1044.000
1993,1037.667,1022.667
1994,1053.667,1026.667
1995,1095.000,1037.333
1996,1072.333,1044.000
1997,1060.333,1058.667
1998,1037.667,1061.333
1999,1113.667,1025.333
2000,1132.333,1029.333
2001,1117.667,1044.000
2002,1096.333,1058.667
2003,1097.667,1080.000
2004,1077.667,1070.667
2005,1057.667,1080.000
2006,1052.333,1100.000
2007,1075.000,1093.333
2008,1148.333,1014.667
2009,1165.667,1002.667
2010,1181.667,989.333
2011,1188.333,1014.667
2012,1209.667,1008.000
2013,1209.667,986.667
2014,1227.000,1018.667
2015,1207.000,1025.333
2016,1199.000,1038.667
2017,1179.000,1033.333
2018,1153.667,1037.333
2019,1164.333,1056.000
2020,1184.333,1056.000
2021,1211.000,1054.667
2022,1221.667,1040.000
2023,1244.333,1040.000
2024,1249.667,1058.667
2025,1229.667,1057.333
2026,1233.667,1082.667
2027,1253.667,1077.333
2028,1220.333,1069.333
2029,1267.000,1066.667
2030,1284.333,1066.667
2031,1309.667,1070.667
2032,1329.667,1078.667
2033,880.333,1108.000
2034,876.333,1128.000
2035,895.000,1122.667
2036,903.000,1104.000
2037,912.333,1090.667
2038,935.000,1090.667
2039,921.667,1110.667
2040,920.333,1132.000
2041,939.000,1106.667
2042,953.667,1093.333
2043,963.000,1109.333
2044,949.667,1124.000
2045,936.333,1141.333
2046,975.000,1096.000
2047,993.667,1089.333
2048,1009.667,1072.000
2049,1017.667,1089.333
2050,1004.333,1106.667
2051,969.667,1129.333
2052,991.000,1122.667
2053,1017.667,1121.333
2054,1036.333,1108.000
2055,1036.333,1130.667
2056,1056.333,1141.333
2057,1063.000,1117.333
2058,1083.000,1110.667
2059,1099.000,1100.000
2060,1115.000,1090.667
2061,1116.333,1066.667
2062,1141.667,1085.333
2063,1163.000,1084.000
2064,1183.000,1077.333
2065,1177.667,1098.667
2066,1157.667,1104.000
2067,1137.667,1108.000
2068,1119.000,1109.333
2069,1096.333,1125.333
2070,1079.000,1136.000
2071,1123.000,1134.667
2072,1155.000,1137.333
2073,1168.333,1120.000
2074,1189.667,1114.667
2075,1215.000,1116.000
2076,1213.667,1090.667
2077,1233.667,1101.333
2078,1245.667,1117.333
2079,1272.333,1129.333
2080,1269.667,1109.333
2081,1272.333,1089.333
2082,1288.333,1097.333
2083,1293.667,1082.667
2084,1308.333,1094.667
2085,1323.000,1108.000
2086,1343.000,1097.333
2087,1375.000,1109.333
2088,1381.667,1093.333
2089,1475.000,752.000
2090,1423.000,1090.667
2091,1452.333,1077.333
2092,1441.667,1096.000
2093,1447.000,1118.667
2094,1428.333,1114.667
2095,1465.667,1112.000
2096,1488.333,1105.333
2097,1471.000,1086.667
2098,1476.333,1064.000
2099,1496.333,1082.667
2100,1512.333,1068.000
2101,1492.333,1058.667
2102,1532.333,1065.333
2103,1528.333,1086.667
2104,1512.333,1106.667
2105,1555.000,1068.000
2106,1564.333,1052.000
2107,1583.000,1050.667
2108,1599.000,1078.667
2109,1576.333,1082.667
2110,1612.333,1064.000
2111,1633.667,1058.667
2112,1656.333,1052.000
2113,1651.000,1070.667
2114,1671.000,1064.000
2115,1691.000,1057.333
2116,1708.333,1041.333
2117,1712.333,1062.667
2118,1731.000,1050.667
2119,1752.333,1050.667
2120,1745.667,1030.667
2121,1724.333,1026.667
2122,1764.333,1017.333
2123,1781.667,1033.333
2124,1773.667,1053.333
2125,1796.333,1052.000
2126,1808.333,1028.000
2127,1825.667,1040.000
2128,1843.000,1034.667
2129,1856.333,1020.000
2130,1865.667,1040.000
2131,1879.000,1022.667
2132,1895.000,1012.000
2133,1912.333,1012.000
2134,1895.000,1037.333
2135,1901.667,1024.000
2136,1899.000,1061.333
2137,1919.000,1048.000
2138,1928.333,1025.333
2139,1948.333,1032.000
2140,1971.000,1040.000
2141,1992.333,1046.667
2142,2013.667,1061.333
2143,2021.667,1041.333
2144,2199.000,964.000
2145,2197.667,985.333
2146,2204.333,1004.000
2147,2213.667,1045.333
2148,2236.333,1048.000
2149,988.333,1141.333
2150,1011.000,1144.000
2151,1031.000,1150.667
2152,1048.333,1156.000
2153,1068.333,1158.667
2154,1089.667,1154.667
2155,1115.000,1158.667
2156,1136.333,1156.000
2157,1160.333,1154.667
2158,1176.333,1138.667
2159,1192.333,1134.667
2160,1215.000,1136.000
2161,1203.000,1152.000
2162,1181.667,1162.667
2163,1159.000,1173.333
2164,1141.667,1182.667
2165,1124.333,1180.000
2166,1103.000,1176.000
2167,1088.333,1197.333
2168,1081.667,1176.000
2169,1028.333,1173.333
2170,1008.333,1178.667
2171,985.667,1174.667
2172,972.333,1161.333
2173,957.667,1144.000
2174,995.000,1158.667
2175,861.667,1141.333
2176,860.333,1165.333
2177,880.333,1154.667
2178,899.000,1142.667
2179,909.667,1162.667
2180,933.667,1161.333
2181,1219.000,1168.000
2182,1235.000,1154.667
2183,1249.667,1140.000
2184,1265.667,1149.333
2185,1287.000,1149.333
2186,1292.333,1132.000
2187,1311.000,1126.667
2188,1332.333,1125.333
2189,1352.333,1117.333
2190,1367.000,1130.667
2191,1387.000,1129.333
2192,1408.333,1129.333
2193,1431.000,1136.000
2194,1501.667,1122.667
2195,1487.000,1134.667
2196,1463.000,1150.667
2197,1439.000,1153.333
2198,1415.000,1157.333
2199,1397.667,1146.667
2200,1376.333,1149.333
2201,1375.000,1172.000
2202,1356.333,1164.000
2203,1339.000,1146.667
2204,1316.333,1146.667
2205,1320.333,1169.333
2206,1299.000,1162.667
2207,1285.667,1177.333
2208,1272.333,1166.667
2209,1305.667,1184.000
2210,1336.333,1182.667
2211,1355.000,1185.333
2212,1393.667,1190.667
2213,1400.333,1168.000
2214,1417.667,1176.000
2215,1448.333,1173.333
2216,1471.000,1173.333
2217,1484.333,1156.000
2218,1504.333,1164.000
2219,1521.667,1128.000
2220,1535.000,1109.333
2221,1551.000,1092.000
2222,1557.667,1113.333
2223,1581.667,1105.333
2224,1575.000,1125.333
2225,1061.667,1205.333
2226,1037.667,1198.667
2227,1016.333,1204.000
2228,1000.333,1197.333
2229,988.333,1210.667
2230,971.000,1204.000
2231,965.667,1181.333
2232,943.000,1186.667
2233,924.333,1178.667
2234,927.000,1198.667
2235,905.667,1184.000
2236,887.000,1194.667
2237,881.667,1174.667
2238,892.333,1213.333
2239,905.667,1230.667
2240,937.667,1221.333
2241,957.667,1221.333
2242,989.667,1229.333
2243,1005.667,1226.667
2244,1029.667,1218.667
2245,1025.667,1236.000
2246,1016.333,1253.333
2247,992.333,1250.667
2248,972.333,1245.333
2249,1100.333,1228.000
2250,1087.000,1242.667
2251,1072.333,1256.000
2252,1060.333,1240.000
2253,1049.667,1224.000
2254,1041.667,1240.000
2255,1035.000,1252.000
2256,1031.000,1272.000
2257,1049.667,1258.667
2258,1064.333,1276.000
2259,1045.667,1285.333
2260,1091.000,1269.333
2261,1112.333,1262.667
2262,1104.333,1244.000
2263,1129.667,1241.333
2264,1124.333,1222.667
2265,1109.667,1209.333
2266,1136.333,1201.333
2267,1141.667,1220.000
2268,1165.667,1218.667
2269,1155.000,1197.333
2270,1172.333,1189.333
2271,1187.000,1205.333
2272,1192.333,1185.333
2273,1201.667,1170.667
2274,1211.000,1200.000
2275,1209.667,1184.000
2276,1228.333,1188.000
2277,1249.667,1185.333
2278,1253.667,1165.333
2279,1243.000,1205.333
2280,1261.667,1214.667
2281,1276.333,1197.333
2282,1303.000,1205.333
2283,1323.000,1202.667
2284,1343.000,1202.667
2285,1364.333,1209.333
2286,1373.667,1193.333
2287,1383.000,1213.333
2288,1404.333,1208.000
2289,1421.667,1200.000
2290,1437.667,1189.333
2291,1457.667,1197.333
2292,1479.000,1194.667
2293,1495.000,1184.000
2294,1532.333,1161.333
2295,1541.667,1141.333
2296,1564.333,1145.333
2297,1552.333,1161.333
2298,1553.667,1186.667
2299,1527.000,1181.333
2300,1537.667,1200.000
2301,1513.667,1193.333
2302,1499.000,1208.000
2303,1569.667,1176.000
2304,1587.000,1164.000
2305,1588.333,1144.000
2306,1603.000,1122.667
2307,1624.333,1121.333
2308,1620.333,1142.667
2309,1604.333,1157.333
2310,1600.333,1180.000
2311,1632.333,1102.667
2312,1615.000,1092.000
2313,1628.333,1078.667
2314,1651.000,1093.333
2315,1672.333,1088.000
2316,1696.333,1080.000
2317,1689.667,1102.667
2318,1712.333,1096.000
2319,1727.000,1078.667
2320,1756.333,1072.000
2321,1743.000,1092.000
2322,1728.333,1109.333
2323,1716.333,1128.000
2324,1699.000,1117.333
2325,1701.667,1134.667
2326,1703.000,1149.333
2327,1677.667,1156.000
2328,1663.000,1144.000
2329,1653.667,1125.333
2330,1640.333,1144.000
2331,1628.333,1162.667
2332,1649.667,1165.333
2333,1723.000,1149.333
2334,1744.333,1152.000
2335,1737.667,1130.667
2336,1760.333,1132.000
2337,1751.000,1113.333
2338,1765.667,1090.667
2339,1781.667,1074.667
2340,1767.000,1109.333
2341,1783.000,1098.667
2342,1799.000,1106.667
2343,1812.333,1089.333
2344,1799.000,1085.333
2345,1831.000,1081.333
2346,1816.333,1057.333
2347,1836.333,1056.000
2348,1857.667,1066.667
2349,1853.667,1049.333
2350,1781.667,1118.667
2351,1801.667,1128.000
2352,1819.000,1116.000
2353,1839.000,1121.333
2354,1841.667,1100.000
2355,1856.333,1109.333
2356,1876.333,1102.667
2357,1852.333,1085.333
2358,1869.667,1082.667
2359,1881.667,1066.667
2360,1891.000,1082.667
2361,1927.000,1077.333
2362,1940.333,1057.333
2363,1956.333,1068.000
2364,1972.333,1064.000
2365,1995.000,1069.333
2366,2113.667,1044.000
2367,2099.000,1054.667
2368,2099.000,1070.667
2369,2116.333,1061.333
2370,2132.333,1052.000
2371,2156.333,1060.000
2372,2141.667,1073.333
2373,2176.333,1046.667
2374,2195.000,1053.333
2375,2179.000,1065.333
2376,2172.333,1080.000
2377,2193.667,1077.333
2378,2212.333,1068.000
2379,2233.667,1076.000
2380,2253.667,1066.667
2381,2212.333,1089.333
2382,2251.000,1088.000
2383,2028.333,1074.667
2384,2048.333,1080.000
2385,2079.000,1078.667
2386,2109.667,1086.667
2387,2124.333,1074.667
2388,2128.333,1088.000
2389,2143.000,1092.000
2390,2156.333,1094.667
2391,2172.333,1110.667
2392,2192.333,1098.667
2393,2195.000,1120.000
2394,2224.333,1110.667
2395,2251.000,1120.000
2396,1899.000,1112.000
2397,1920.333,1098.667
2398,1937.667,1114.667
2399,1941.667,1092.000
2400,1963.000,1088.000
2401,1964.333,1112.000
2402,1951.000,1128.000
2403,1931.000,1130.667
2404,1988.333,1112.000
2405,1977.667,1096.000
2406,1977.667,1077.333
2407,1999.000,1100.000
2408,1989.667,1085.333
2409,2005.667,1084.000
2410,2017.667,1092.000
2411,2016.333,1109.333
2412,1999.000,1118.667
2413,2036.333,1096.000
2414,2033.667,1114.667
2415,2036.333,1129.333
2416,2049.667,1110.667
